Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
1/22/2023,5,9585,463,4652,190,0,33,14923
1/22/2023,6,9584,566,4572,195,0,33,14950
1/22/2023,7,9591,859,4559,153,0,34,15196
1/22/2023,8,9591,1200,4832,118,0,32,15773
1/22/2023,9,9596,1523,5421,124,0,34,16698
1/22/2023,10,9642,1600,5638,192,4,34,17110
1/22/2023,11,9700,1832,5574,239,12,34,17391
1/22/2023,12,9761,2240,5608,180,14,35,17838
1/22/2023,13,9832,2358,5469,95,18,34,17806
1/22/2023,14,9860,2352,5535,69,20,34,17870
1/22/2023,15,9861,2364,5431,59,12,35,17762
1/22/2023,16,9868,2426,5564,43,4,34,17939
1/22/2023,17,9864,2532,6069,27,1,34,18527
1/22/2023,18,9865,2968,6333,28,0,34,19228
1/22/2023,19,9867,3121,6226,44,0,34,19292
1/22/2023,20,9867,2621,6048,126,0,34,18696
1/22/2023,21,9866,2290,5952,151,0,35,18294
1/22/2023,22,9863,1585,5501,197,0,35,17181
1/22/2023,23,9890,1224,5059,233,0,34,16440
1/22/2023,24,9929,1074,4637,260,0,30,15930
1/23/2023,1,9977,664,4559,309,0,22,15531
1/23/2023,2,9972,407,4403,416,0,22,15220
1/23/2023,3,9973,619,4130,542,0,22,15286
1/23/2023,4,9973,802,4252,642,0,28,15697
1/23/2023,5,9971,1060,3904,720,0,39,15694
1/23/2023,6,9964,1578,3873,619,0,42,16076
1/23/2023,7,9970,1969,4506,675,0,50,17170
1/23/2023,8,9971,2281,5554,623,0,52,18481
1/23/2023,9,9971,2485,5853,537,0,49,18895
1/23/2023,10,9969,2486,5965,523,2,35,18980
1/23/2023,11,10021,2276,5853,603,13,33,18799
1/23/2023,12,10025,2300,5518,694,25,33,18595
1/23/2023,13,10028,2465,5276,770,24,33,18596
1/23/2023,14,10027,2167,4796,1162,20,33,18205
1/23/2023,15,10024,1991,4989,1307,17,33,18361
1/23/2023,16,10027,2274,4647,1448,11,33,18440
1/23/2023,17,10024,2413,4602,1558,1,33,18631
1/23/2023,18,10034,2335,4709,2703,0,33,19814
1/23/2023,19,10064,2066,4495,2971,0,33,19629
1/23/2023,20,10063,1620,4355,3149,0,34,19221
1/23/2023,21,10064,1162,4174,3352,0,34,18786
1/23/2023,22,10056,780,3848,3755,0,34,18473
1/23/2023,23,10052,354,3844,3924,0,34,18208
1/23/2023,24,10043,132,3694,3933,0,25,17827
1/24/2023,1,10048,131,3581,3895,0,24,17679
1/24/2023,2,10056,132,3618,3919,0,23,17748
1/24/2023,3,10059,132,3753,4086,0,23,18053
1/24/2023,4,10060,132,3766,4089,0,23,18070
1/24/2023,5,10065,333,3544,3879,0,23,17844
1/24/2023,6,9978,761,3471,3096,0,23,17329
1/24/2023,7,9977,917,3822,3020,0,28,17764
1/24/2023,8,9973,920,4343,3515,0,33,18784
1/24/2023,9,9967,1026,4353,3272,2,46,18666
1/24/2023,10,9972,1249,4491,2912,10,41,18675
1/24/2023,11,9932,1652,4685,2618,34,49,18970
1/24/2023,12,10010,1783,4207,2152,70,51,18273
1/24/2023,13,10010,1912,4182,1684,89,40,17917
1/24/2023,14,10011,1980,4325,1246,170,33,17765
1/24/2023,15,10001,2086,4888,950,173,31,18129
1/24/2023,16,10009,2325,5004,930,95,26,18389
1/24/2023,17,10010,2448,5586,780,37,10,18871
1/24/2023,18,10007,3067,5810,638,1,4,19527
1/24/2023,19,10006,3252,5578,790,0,7,19633
1/24/2023,20,10013,3041,5619,752,0,7,19432
1/24/2023,21,10008,2866,5401,808,0,4,19087
1/24/2023,22,10010,2360,5402,557,0,10,18339
1/24/2023,23,10004,1959,5316,464,0,19,17762
1/24/2023,24,10001,1341,4669,389,0,23,16423
1/25/2023,1,9998,1298,4324,370,0,22,16012
1/25/2023,2,9997,1244,4144,446,0,22,15853
1/25/2023,3,10006,1201,3875,489,0,22,15593
1/25/2023,4,10006,1334,3747,579,0,22,15688
1/25/2023,5,10008,1731,3684,305,0,22,15750
1/25/2023,6,10006,2147,3799,485,0,22,16459
1/25/2023,7,10015,2498,4006,917,0,25,17461
1/25/2023,8,10012,2637,4791,1630,0,31,19101
1/25/2023,9,10013,2754,5013,1760,4,31,19575
1/25/2023,10,10010,2599,4350,1951,13,31,18954
1/25/2023,11,10013,2239,4446,2397,16,31,19142
1/25/2023,12,10017,2202,4342,2600,17,30,19208
1/25/2023,13,10002,2390,4201,2699,22,30,19344
1/25/2023,14,10035,2379,4070,3010,13,30,19537
1/25/2023,15,10028,2365,4156,2775,9,31,19364
1/25/2023,16,10027,2142,4192,3112,3,30,19506
1/25/2023,17,10031,2243,4962,2988,0,31,20255
1/25/2023,18,10030,2951,5541,2345,0,31,20898
1/25/2023,19,10035,3114,5396,2138,0,31,20714
1/25/2023,20,10035,2401,5252,2315,0,32,20035
1/25/2023,21,10033,2108,4900,2293,0,32,19366
1/25/2023,22,10034,1378,4404,2487,0,30,18333
1/25/2023,23,10031,1021,3823,2775,0,30,17680
1/25/2023,24,10029,506,3634,2661,0,26,16856
1/26/2023,1,10030,187,3677,3006,0,22,16922
1/26/2023,2,10028,155,3800,3076,0,22,17081
1/26/2023,3,10028,155,4113,3026,0,23,17345
1/26/2023,4,10032,234,3977,3174,0,23,17440
1/26/2023,5,10029,524,3858,3084,0,23,17518
1/26/2023,6,10028,1323,3796,2162,0,23,17332
1/26/2023,7,10027,2050,4102,2476,0,28,18683
1/26/2023,8,10028,2324,4369,2406,0,32,19159
1/26/2023,9,10028,2364,4430,2338,0,32,19192
1/26/2023,10,10024,2479,4762,2015,7,32,19319
1/26/2023,11,10028,2637,4778,1717,20,27,19207
1/26/2023,12,10027,2783,4824,1274,30,21,18959
1/26/2023,13,10031,2247,4836,989,39,21,18163
1/26/2023,14,9866,2336,4873,861,41,21,17998
1/26/2023,15,9836,2567,4874,689,44,21,18031
1/26/2023,16,9839,2863,4730,556,37,21,18046
1/26/2023,17,10021,2948,5246,468,12,21,18716
1/26/2023,18,10052,3052,5828,449,0,24,19405
1/26/2023,19,10047,3396,5886,672,0,17,20018
1/26/2023,20,10050,2965,5392,1105,0,23,19535
1/26/2023,21,10054,2773,5177,1386,0,31,19421
1/26/2023,22,10044,2266,4956,1644,0,31,18941
1/26/2023,23,10049,1557,4643,1617,0,31,17897
1/26/2023,24,10056,1223,4443,1803,0,25,17550
1/27/2023,1,10053,843,4320,1795,0,20,17031
1/27/2023,2,10060,732,4117,2029,0,20,16958
1/27/2023,3,10060,736,4117,1797,0,20,16730
1/27/2023,4,10057,736,3932,2344,0,20,17089
1/27/2023,5,10053,912,3960,2367,0,20,17312
1/27/2023,6,10061,1294,4071,1744,0,20,17190
1/27/2023,7,10059,1770,4484,1762,0,28,18103
1/27/2023,8,10065,1811,5344,2000,0,32,19252
1/27/2023,9,10071,2299,5459,1943,5,32,19809
1/27/2023,10,10065,1883,5152,2383,20,32,19535
1/27/2023,11,10056,1454,4569,3042,33,32,19186
1/27/2023,12,10039,1184,4272,3105,30,32,18662
1/27/2023,13,10059,865,4161,3639,26,32,18782
1/27/2023,14,10075,742,4123,3909,35,32,18916
1/27/2023,15,10074,743,4367,4246,31,32,19493
1/27/2023,16,10095,745,4617,4422,14,33,19926
1/27/2023,17,10087,744,4580,4479,8,32,19930
1/27/2023,18,10096,745,4600,4361,1,32,19835
1/27/2023,19,10046,743,4951,4361,0,32,20133
1/27/2023,20,10044,745,4840,4427,0,32,20088
1/27/2023,21,10040,322,4521,4503,0,32,19418
1/27/2023,22,10044,128,4239,4535,0,32,18978
1/27/2023,23,10042,127,3942,4565,0,31,18707
1/27/2023,24,10035,127,3520,4500,0,25,18207
1/28/2023,1,10032,127,3318,4324,0,21,17822
1/28/2023,2,10031,127,3371,4009,0,20,17558
1/28/2023,3,10039,126,3344,3903,0,20,17432
1/28/2023,4,10039,126,3341,3933,0,20,17459
1/28/2023,5,10036,127,3218,3942,0,20,17343
1/28/2023,6,10034,250,3286,3728,0,20,17318
1/28/2023,7,10039,529,3639,3416,0,28,17651
1/28/2023,8,10041,748,3957,3098,0,30,17874
1/28/2023,9,10040,769,4349,2540,10,31,17739
1/28/2023,10,10038,873,4712,2233,35,31,17922
1/28/2023,11,10026,1026,4669,1893,85,31,17730
1/28/2023,12,10017,1188,5037,1563,139,31,17975
1/28/2023,13,10027,1640,4501,1317,150,31,17666
1/28/2023,14,10041,1661,4179,1314,129,31,17355
1/28/2023,15,10042,1691,4516,1270,116,31,17666
1/28/2023,16,10040,1931,4736,939,81,31,17758
1/28/2023,17,10033,2355,4995,813,27,23,18246
1/28/2023,18,10037,2380,5763,467,0,23,18670
1/28/2023,19,10042,2576,5979,141,0,23,18761
1/28/2023,20,10040,2301,5821,115,0,23,18300
1/28/2023,21,10040,2162,5286,216,0,23,17727
1/28/2023,22,10037,1510,5138,369,0,23,17077
1/28/2023,23,10037,632,4758,600,0,23,16050
1/28/2023,24,10036,163,4510,823,0,19,15551
1/29/2023,1,10030,138,4648,769,0,20,15605
1/29/2023,2,10032,138,4418,756,0,19,15363
1/29/2023,3,10030,138,4309,883,0,0,15360
1/29/2023,4,10036,140,4507,838,0,0,15521
1/29/2023,5,10041,138,4294,1071,0,0,15544
1/29/2023,6,10042,135,3785,1671,0,2,15635
1/29/2023,7,10043,131,4021,1624,0,17,15836
1/29/2023,8,10042,254,4632,1707,0,16,16651
1/29/2023,9,10043,433,4669,1782,4,10,16941
1/29/2023,10,10040,982,4598,1665,20,27,17332
1/29/2023,11,10031,1430,4589,1450,33,26,17559
1/29/2023,12,10032,1902,4726,1667,41,23,18391
1/29/2023,13,10033,2164,4464,1633,60,23,18377
1/29/2023,14,10036,2363,4409,1745,55,23,18631
1/29/2023,15,10036,2490,4459,2112,54,23,19174
1/29/2023,16,10038,2588,4442,1499,42,23,18632
1/29/2023,17,10039,2590,4566,1591,17,23,18826
1/29/2023,18,10036,2858,5488,1350,0,24,19756
1/29/2023,19,10036,3487,5622,1030,0,24,20199
1/29/2023,20,10040,2983,5537,699,0,24,19283
1/29/2023,21,10036,2708,5441,453,0,25,18663
1/29/2023,22,10032,2372,5162,467,0,25,18058
1/29/2023,23,10029,1845,4750,548,0,25,17197
1/29/2023,24,10028,1699,4420,554,0,19,16720
1/30/2023,1,10024,1712,4185,382,0,15,16318
1/30/2023,2,10028,1786,4071,394,0,15,16294
1/30/2023,3,10029,1789,3971,418,0,15,16222
1/30/2023,4,10029,1908,4212,395,0,15,16559
1/30/2023,5,10029,2295,3894,331,0,15,16564
1/30/2023,6,10027,2644,3954,271,0,29,16925
1/30/2023,7,10032,3037,4737,424,0,63,18293
1/30/2023,8,10036,4117,5069,383,0,74,19679
1/30/2023,9,10033,4301,5047,452,1,84,19918
1/30/2023,10,10034,4429,4931,384,11,85,19874
1/30/2023,11,10030,4492,4953,353,32,85,19945
1/30/2023,12,10032,4030,4856,536,85,87,19626
1/30/2023,13,10031,3752,4789,847,85,85,19589
1/30/2023,14,10028,3395,4628,939,87,84,19161
1/30/2023,15,10027,3638,4530,1151,73,83,19502
1/30/2023,16,10025,3411,4513,1312,50,84,19395
1/30/2023,17,10019,3452,4919,1601,16,82,20089
1/30/2023,18,10026,3900,5054,1734,0,81,20795
1/30/2023,19,10034,4090,5220,1614,0,86,21044
1/30/2023,20,10036,3535,5403,1846,0,80,20900
1/30/2023,21,10030,3200,5011,2271,0,80,20592
1/30/2023,22,10028,2859,4405,2524,0,80,19896
1/30/2023,23,10028,1900,4251,2350,0,38,18567
1/30/2023,24,10032,1601,4071,2535,0,19,18258
1/31/2023,1,10028,1734,4033,2470,0,17,18282
1/31/2023,2,10032,1947,3865,2490,0,17,18351
1/31/2023,3,10033,1982,4282,2075,0,17,18389
1/31/2023,4,10028,2094,4386,1916,0,17,18441
1/31/2023,5,10024,2197,3767,1793,0,18,17799
1/31/2023,6,10030,2457,4029,1505,0,25,18046
1/31/2023,7,10037,2925,5233,1303,0,65,19563
1/31/2023,8,10027,3845,5847,994,0,91,20804
1/31/2023,9,10029,4297,5849,715,27,88,21005
1/31/2023,10,10026,4255,5612,389,111,83,20476
1/31/2023,11,10032,3528,5514,279,193,83,19629
1/31/2023,12,10039,3253,5185,252,198,84,19011
1/31/2023,13,10043,3298,5091,225,175,84,18916
1/31/2023,14,10042,3118,5161,213,143,85,18762
1/31/2023,15,10045,3212,5168,244,144,85,18898
1/31/2023,16,10041,3180,5259,301,76,81,18938
1/31/2023,17,10047,3354,6220,379,22,77,20099
1/31/2023,18,10049,4604,6227,342,2,83,21307
1/31/2023,19,10040,5051,6069,354,0,82,21596
1/31/2023,20,10036,4912,5949,474,0,81,21452
1/31/2023,21,10038,4660,5916,786,0,80,21480
1/31/2023,22,10031,3832,5635,1152,0,36,20686
1/31/2023,23,10035,3210,4507,1510,0,30,19292
1/31/2023,24,10024,2733,4121,1280,0,25,18183
2/1/2023,1,10023,1696,4346,1849,0,20,17934
2/1/2023,2,10020,1472,4295,2078,0,20,17885
2/1/2023,3,10011,1831,3998,1951,0,20,17811
2/1/2023,4,10025,2266,3874,1924,0,20,18109
2/1/2023,5,10031,2514,3891,1773,0,20,18229
2/1/2023,6,10030,2836,4095,2176,0,39,19176
2/1/2023,7,10029,3057,5151,2240,0,68,20545
2/1/2023,8,10028,3837,5857,2275,1,79,22077
2/1/2023,9,10022,3773,5843,2620,46,80,22384
2/1/2023,10,10024,3796,5648,2532,120,82,22202
2/1/2023,11,10023,3372,5136,2345,174,83,21133
2/1/2023,12,10027,2521,4915,2542,202,83,20290
2/1/2023,13,10020,2301,4733,2619,212,82,19967
2/1/2023,14,10018,2641,4574,2472,202,84,19991
2/1/2023,15,10012,3052,4265,2757,193,45,20324
2/1/2023,16,9989,2861,4365,2299,152,32,19698
2/1/2023,17,9989,2536,5037,2437,61,32,20092
2/1/2023,18,9990,2553,5268,3194,3,32,21040
2/1/2023,19,9987,2620,5060,3217,0,32,20916
2/1/2023,20,9987,2441,4994,3350,0,31,20803
2/1/2023,21,9980,2272,4609,3055,0,31,19947
2/1/2023,22,9980,1531,4546,3063,0,31,19151
2/1/2023,23,9990,759,4145,2535,0,31,17460
2/1/2023,24,9994,308,3907,2365,0,22,16596
2/2/2023,1,9994,239,3886,2281,0,20,16420
2/2/2023,2,9994,239,3977,1568,0,20,15798
2/2/2023,3,9988,239,3913,1249,0,20,15409
2/2/2023,4,9991,335,3867,1181,0,20,15394
2/2/2023,5,9992,527,3707,1297,0,20,15543
2/2/2023,6,9933,666,3781,1561,0,20,15961
2/2/2023,7,9936,677,4032,2381,0,26,17052
2/2/2023,8,9939,717,4424,3003,0,29,18112
2/2/2023,9,9935,760,4336,3502,18,29,18580
2/2/2023,10,9931,1027,4253,3301,109,29,18650
2/2/2023,11,9937,1033,3952,3346,134,29,18431
2/2/2023,12,9958,822,3859,3150,161,33,17983
2/2/2023,13,9985,837,3771,3022,202,41,17858
2/2/2023,14,9980,1004,3622,2766,199,42,17613
2/2/2023,15,9989,1083,3740,2830,186,43,17871
2/2/2023,16,9988,1196,4358,3631,109,42,19324
2/2/2023,17,9980,957,4550,3966,32,37,19522
2/2/2023,18,9983,896,4713,4349,1,31,19973
2/2/2023,19,9983,895,4687,4276,0,30,19871
2/2/2023,20,9976,795,4747,4397,0,30,19945
2/2/2023,21,9976,738,4523,4387,0,30,19654
2/2/2023,22,9974,602,4180,4141,0,30,18927
2/2/2023,23,9976,267,3951,3613,0,30,17837
2/2/2023,24,9974,199,3956,2947,0,21,17097
2/3/2023,1,9983,199,3873,3163,0,20,17238
2/3/2023,2,9979,242,3840,2631,0,20,16712
2/3/2023,3,9976,280,3859,2611,0,20,16746
2/3/2023,4,9974,700,3747,2641,0,0,17062
2/3/2023,5,9983,1449,3846,2792,0,0,18070
2/3/2023,6,9974,2239,3977,3147,0,0,19337
2/3/2023,7,9974,2832,4858,3455,0,0,21119
2/3/2023,8,9983,3673,5522,3295,2,0,22475
2/3/2023,9,9984,4104,5486,3138,59,0,22771
2/3/2023,10,9983,3993,5518,3197,157,0,22848
2/3/2023,11,9988,3526,5301,3205,206,0,22226
2/3/2023,12,9990,3339,5140,3124,215,0,21808
2/3/2023,13,9994,3530,4935,3162,233,0,21854
2/3/2023,14,9990,3758,5082,3119,214,0,22163
2/3/2023,15,9996,4138,5304,3068,207,30,22743
2/3/2023,16,9991,4725,5287,2892,159,50,23104
2/3/2023,17,9988,5237,5560,2637,71,91,23584
2/3/2023,18,9983,6132,6022,2263,6,135,24541
2/3/2023,19,10000,6239,5875,2119,0,114,24347
2/3/2023,20,10004,6076,5964,2120,0,81,24245
2/3/2023,21,10004,5996,5893,1820,0,84,23797
2/3/2023,22,9994,5734,5979,1514,0,84,23305
2/3/2023,23,9996,5226,5839,1065,0,84,22210
2/3/2023,24,9996,4975,5706,762,0,77,21516
2/4/2023,1,9987,5103,5223,709,0,74,21096
2/4/2023,2,9994,5103,5188,769,0,76,21130
2/4/2023,3,9992,5072,5124,787,0,78,21053
2/4/2023,4,9995,4302,5125,1010,0,82,20514
2/4/2023,5,9999,4597,5021,1284,0,83,20984
2/4/2023,6,9996,4315,4949,1814,0,86,21160
2/4/2023,7,9998,3728,5362,2382,0,82,21552
2/4/2023,8,9999,3674,5440,2750,0,84,21947
2/4/2023,9,9915,4045,5142,3064,7,85,22258
2/4/2023,10,8790,4872,5582,2838,16,89,22187
2/4/2023,11,9094,4874,5117,3067,52,93,22297
2/4/2023,12,9098,4665,5033,3262,96,85,22239
2/4/2023,13,9114,5024,4814,3271,103,85,22411
2/4/2023,14,9122,5077,4773,3298,126,86,22482
2/4/2023,15,9123,4657,4753,3277,179,85,22074
2/4/2023,16,9121,4730,4849,3228,136,85,22149
2/4/2023,17,9122,4535,4925,3111,52,86,21831
2/4/2023,18,9124,4911,5284,3069,4,88,22480
2/4/2023,19,9125,5225,5502,3060,0,86,22998
2/4/2023,20,9123,4732,5065,3014,0,85,22019
2/4/2023,21,9116,3848,4929,3060,0,83,21036
2/4/2023,22,9410,3255,4825,3039,0,91,20620
2/4/2023,23,9727,2674,4695,3081,0,86,20263
2/4/2023,24,9954,1695,4016,3089,0,41,18795
2/5/2023,1,10030,1214,3516,2720,0,21,17501
2/5/2023,2,10032,929,3412,2818,0,21,17212
2/5/2023,3,10040,928,3407,2806,0,21,17202
2/5/2023,4,10033,929,3389,2817,0,21,17189
2/5/2023,5,10016,927,3434,2686,0,21,17084
2/5/2023,6,10017,985,3626,2845,0,21,17494
2/5/2023,7,10032,1179,3941,2968,0,26,18146
2/5/2023,8,10036,1420,3883,2568,0,28,17935
2/5/2023,9,10030,1618,4059,2521,16,31,18275
2/5/2023,10,10036,2017,4138,2453,50,37,18731
2/5/2023,11,10035,2199,4117,2630,110,69,19160
2/5/2023,12,10034,2162,3969,2109,105,84,18463
2/5/2023,13,10032,2280,3984,2319,128,84,18827
2/5/2023,14,10031,2122,3950,1813,75,84,18075
2/5/2023,15,10029,2369,3930,1946,58,86,18418
2/5/2023,16,10030,2755,3947,1615,39,85,18471
2/5/2023,17,10028,3285,4435,1769,12,86,19615
2/5/2023,18,10024,3408,4572,2069,0,84,20157
2/5/2023,19,10022,3568,4706,2031,0,85,20412
2/5/2023,20,10019,3268,4744,1720,0,85,19836
2/5/2023,21,10021,2734,4667,1859,0,43,19324
2/5/2023,22,10020,1511,4423,1881,0,31,17866
2/5/2023,23,10026,711,4211,2114,0,31,17093
2/5/2023,24,10023,509,3909,2083,0,23,16547
2/6/2023,1,10013,509,3617,2061,0,21,16221
2/6/2023,2,10018,509,3674,2104,0,21,16326
2/6/2023,3,10010,509,3836,2053,0,21,16429
2/6/2023,4,10006,551,4342,1584,0,21,16504
2/6/2023,5,10007,814,4146,1499,0,21,16487
2/6/2023,6,10011,1407,4273,1507,0,21,17219
2/6/2023,7,10025,2291,4880,1477,0,29,18702
2/6/2023,8,10024,2690,5353,1373,1,33,19474
2/6/2023,9,10021,3329,5282,1198,30,33,19893
2/6/2023,10,10017,3155,5238,933,116,33,19492
2/6/2023,11,10014,2626,4979,623,204,33,18479
2/6/2023,12,10023,2409,4771,360,294,33,17890
2/6/2023,13,10019,2070,4663,277,329,33,17391
2/6/2023,14,10020,2078,4284,261,296,33,16972
2/6/2023,15,9978,2447,4223,163,158,33,17002
2/6/2023,16,10015,2747,4276,193,157,38,17426
2/6/2023,17,10020,2810,4862,282,71,69,18114
2/6/2023,18,10019,3158,5432,308,1,87,19005
2/6/2023,19,10031,3344,5815,559,0,84,19833
2/6/2023,20,10030,3328,5762,883,0,83,20086
2/6/2023,21,10029,3015,5338,1386,0,84,19852
2/6/2023,22,10016,1941,4367,2115,0,43,18482
2/6/2023,23,10026,583,4061,2567,0,31,17268
2/6/2023,24,10028,206,3593,2941,0,24,16792
2/7/2023,1,10028,129,3444,3133,0,20,16754
2/7/2023,2,10031,126,3450,3310,0,20,16937
2/7/2023,3,10030,126,3816,3385,0,20,17377
2/7/2023,4,10027,126,4148,3448,0,20,17769
2/7/2023,5,10028,126,4000,3482,0,24,17660
2/7/2023,6,9952,214,3642,3683,0,33,17524
2/7/2023,7,9942,356,4202,3813,0,40,18353
2/7/2023,8,9948,539,4303,4022,5,44,18861
2/7/2023,9,9946,545,4322,4124,54,42,19033
2/7/2023,10,9947,546,4271,4143,104,36,19047
2/7/2023,11,10018,605,4148,4192,88,41,19092
2/7/2023,12,10029,705,4476,4400,98,39,19747
2/7/2023,13,10028,686,4229,4235,81,39,19298
2/7/2023,14,10024,578,3569,4204,86,41,18502
2/7/2023,15,10026,599,3685,4158,66,39,18573
2/7/2023,16,10033,1047,3960,4243,72,44,19399
2/7/2023,17,10031,1101,4461,4239,26,46,19904
2/7/2023,18,10033,1008,4821,3954,2,44,19862
2/7/2023,19,10035,982,4942,3628,0,39,19626
2/7/2023,20,10035,978,5108,3302,0,34,19457
2/7/2023,21,10037,978,4808,3161,0,32,19016
2/7/2023,22,10037,456,4883,2693,0,32,18101
2/7/2023,23,10033,271,4894,2234,0,32,17464
2/7/2023,24,10025,174,4330,2151,0,26,16706
2/8/2023,1,10031,131,4122,2118,0,22,16424
2/8/2023,2,10023,130,4013,2220,0,22,16408
2/8/2023,3,10024,129,4178,2033,0,22,16386
2/8/2023,4,10027,125,4218,1927,0,22,16319
2/8/2023,5,10029,182,4340,1618,0,22,16191
2/8/2023,6,10025,252,4349,1506,0,22,16154
2/8/2023,7,10022,508,4864,1254,0,25,16673
2/8/2023,8,10027,652,5420,1353,1,32,17485
2/8/2023,9,10027,568,4959,1380,65,32,17031
2/8/2023,10,10026,515,4788,1118,175,33,16655
2/8/2023,11,10030,509,4380,834,235,33,16021
2/8/2023,12,10033,509,4279,631,289,33,15774
2/8/2023,13,10030,611,4156,692,310,33,15832
2/8/2023,14,10028,853,4116,536,343,32,15908
2/8/2023,15,10026,1104,4153,587,300,30,16200
2/8/2023,16,10027,1327,4448,516,150,32,16500
2/8/2023,17,10032,1467,4801,790,79,32,17201
2/8/2023,18,10027,1465,5427,1328,6,31,18284
2/8/2023,19,10031,1464,5342,1374,0,32,18243
2/8/2023,20,10031,1463,5212,1371,0,32,18109
2/8/2023,21,10031,1369,4707,1520,0,30,17657
2/8/2023,22,10026,878,4830,1713,0,30,17477
2/8/2023,23,10025,414,4743,1259,0,32,16473
2/8/2023,24,10026,394,4595,1212,0,25,16252
2/9/2023,1,10024,189,4308,1297,0,20,15838
2/9/2023,2,10026,176,4186,1241,0,20,15649
2/9/2023,3,10021,202,4573,1172,0,20,15988
2/9/2023,4,10025,301,4431,1350,0,20,16127
2/9/2023,5,10028,407,3940,1281,0,20,15676
2/9/2023,6,9952,521,4035,1131,0,22,15661
2/9/2023,7,9940,512,4264,1628,0,24,16368
2/9/2023,8,9939,513,4857,2291,1,30,17631
2/9/2023,9,9945,520,5010,2417,8,30,17930
2/9/2023,10,9945,517,5507,2670,19,30,18688
2/9/2023,11,10000,598,5698,2765,22,32,19115
2/9/2023,12,10040,532,5073,2986,38,31,18700
2/9/2023,13,10025,325,4680,2865,36,31,17962
2/9/2023,14,10027,171,4694,2877,38,31,17838
2/9/2023,15,10028,257,4621,2563,95,32,17596
2/9/2023,16,10029,296,4698,2544,84,32,17683
2/9/2023,17,10031,350,5097,3093,14,33,18618
2/9/2023,18,10029,445,5621,3076,1,33,19205
2/9/2023,19,10022,429,5020,3159,0,33,18663
2/9/2023,20,10034,351,4557,2999,0,30,17971
2/9/2023,21,10034,352,4633,3161,0,21,18201
2/9/2023,22,10030,452,4430,3261,0,22,18195
2/9/2023,23,10031,363,4123,3300,0,22,17839
2/9/2023,24,10036,268,4050,3005,0,22,17381
2/10/2023,1,10039,266,3904,3212,0,22,17443
2/10/2023,2,10038,132,3853,3419,0,22,17464
2/10/2023,3,10030,126,3972,3037,0,22,17187
2/10/2023,4,10034,126,3852,3212,0,22,17246
2/10/2023,5,10030,126,3816,3305,0,22,17299
2/10/2023,6,10024,125,4045,3336,0,22,17552
2/10/2023,7,10024,129,4696,3495,0,39,18383
2/10/2023,8,10028,134,4993,3396,0,67,18618
2/10/2023,9,10022,135,5245,3100,11,84,18597
2/10/2023,10,10017,242,5389,2942,25,83,18698
2/10/2023,11,10022,218,4964,3134,31,83,18452
2/10/2023,12,10024,198,4704,3231,54,83,18294
2/10/2023,13,10031,283,4497,3478,78,83,18450
2/10/2023,14,10027,346,4302,3405,104,83,18267
2/10/2023,15,10026,351,4305,3317,113,83,18195
2/10/2023,16,10019,353,4996,3395,92,83,18938
2/10/2023,17,10009,355,5740,3376,40,84,19604
2/10/2023,18,10007,382,5946,3225,5,84,19649
2/10/2023,19,10021,403,5608,3134,0,85,19251
2/10/2023,20,10023,362,5382,3082,0,46,18895
2/10/2023,21,10017,223,5082,3278,0,31,18631
2/10/2023,22,10013,128,4279,3292,0,31,17743
2/10/2023,23,10019,128,4111,3270,0,31,17559
2/10/2023,24,10016,128,4088,3146,0,22,17400
2/11/2023,1,10017,128,4188,2884,0,21,17238
2/11/2023,2,10011,129,4443,2463,0,21,17067
2/11/2023,3,10011,128,4547,2077,0,21,16784
2/11/2023,4,10028,245,4718,1454,0,21,16466
2/11/2023,5,10026,431,4889,915,0,21,16282
2/11/2023,6,10027,476,4548,767,0,21,15839
2/11/2023,7,10033,382,4671,701,0,26,15813
2/11/2023,8,10031,401,5129,701,8,29,16299
2/11/2023,9,10029,474,4906,801,81,30,16321
2/11/2023,10,9888,435,4506,1015,166,30,16040
2/11/2023,11,9213,631,4762,1384,222,30,16242
2/11/2023,12,9213,218,4638,1697,268,30,16064
2/11/2023,13,9195,140,4906,1828,338,30,16437
2/11/2023,14,9196,232,4509,2087,382,30,16436
2/11/2023,15,9194,290,4190,2410,366,29,16479
2/11/2023,16,9197,357,4191,2392,264,29,16430
2/11/2023,17,9192,359,4538,2728,110,29,16956
2/11/2023,18,9192,363,5496,3547,14,29,18641
2/11/2023,19,9205,367,5616,3785,0,30,19003
2/11/2023,20,9204,358,5382,3825,0,31,18800
2/11/2023,21,9204,357,4904,3924,0,32,18421
2/11/2023,22,9205,221,4256,3864,0,32,17578
2/11/2023,23,9209,129,4342,3790,0,32,17502
2/11/2023,24,9202,128,3994,3690,0,24,17038
2/12/2023,1,9204,128,3845,3410,0,23,16610
2/12/2023,2,9206,128,4232,2926,0,23,16515
2/12/2023,3,9204,166,4594,2419,0,22,16405
2/12/2023,4,9206,212,4654,1915,0,22,16009
2/12/2023,5,9206,298,4584,1503,0,22,15613
2/12/2023,6,9201,347,4565,1228,0,22,15363
2/12/2023,7,9206,443,4948,1104,0,26,15727
2/12/2023,8,9205,539,4906,1071,10,29,15760
2/12/2023,9,9205,544,4854,781,125,29,15538
2/12/2023,10,9204,643,4990,332,263,27,15459
2/12/2023,11,9208,664,4847,145,354,14,15232
